vehicle_id,trip_id,datetime,total_distance_km,duration_min,avg_speed_kmh,max_speed_kmh,std_speed,parking_anomaly,parking_duration_min,speed_anomaly,speed_spikes,route_deviation,circuity_ratio,coordinated_movement,avg_bearing_change,restricted_zone_entry,rz_hit_count,risk_score,risk_level
20000100,1372870000000000000,2013-07-03 16:10:54,1.37,4.5,18.3,158.1,35.0,0,1.0,1,1,0,1.75,0,57.0,1,1,28.5,LOW
20000307,1372870000000000000,2013-07-03 15:45:58,5.1,16.0,19.1,49.7,13.7,0,1.2,0,0,0,1.56,0,32.4,1,17,32.9,MEDIUM
20000021,1372870000000000000,2013-07-03 15:25:14,6.77,9.2,43.9,106.4,33.6,0,0.8,1,9,0,1.52,0,34.6,0,0,27.4,LOW
20000586,1372870000000000000,2013-07-03 15:30:12,3.99,7.5,31.9,49.8,13.7,0,0.5,0,0,0,1.46,0,86.1,0,0,12.4,LOW
20000363,1372870000000000000,2013-07-03 16:00:37,17.59,30.5,34.6,157.6,28.8,0,1.2,1,10,1,9.2,0,66.2,0,0,46.0,MEDIUM
20000494,1372870000000000000,2013-07-03 15:35:50,4.8,8.5,33.9,70.5,19.2,0,0.5,0,0,0,1.47,0,66.7,0,0,16.2,LOW
20000104,1372860000000000000,2013-07-03 13:45:38,3.08,11.5,16.1,47.6,14.9,0,1.0,0,0,0,1.27,0,98.7,1,5,27.5,LOW
20000272,1372860000000000000,2013-07-03 15:22:13,9.67,12.5,46.4,114.7,32.3,0,1.0,1,11,0,1.64,0,41.7,0,0,26.0,LOW
20000480,1372870000000000000,2013-07-03 15:57:11,11.8,15.8,44.9,183.3,37.7,0,0.2,1,13,1,86.95,0,52.1,0,0,45.2,MEDIUM
20000189,1372860000000000000,2013-07-03 14:08:29,5.51,11.0,30.1,77.8,21.1,0,0.5,0,0,0,1.26,0,49.7,0,0,16.2,LOW
20000391,1372870000000000000,2013-07-03 15:59:13,2.53,9.0,16.9,42.5,12.3,0,0.8,0,0,0,1.15,0,28.8,0,0,15.2,LOW
20000118,1372870000000000000,2013-07-03 16:11:08,1.05,5.0,12.6,33.9,9.6,0,0.5,0,0,0,1.48,0,56.2,1,7,24.8,LOW
20000597,1372870000000000000,2013-07-03 16:09:17,3.77,9.8,23.2,65.2,15.7,0,0.2,0,0,0,1.34,0,105.1,0,0,12.8,LOW
20000684,1372870000000000000,2013-07-03 16:34:51,1.34,6.0,13.4,76.3,19.9,0,1.8,0,0,0,1.19,0,59.6,0,0,15.9,LOW
20000163,1372870000000000000,2013-07-03 16:06:37,3.38,12.5,16.2,44.9,12.5,0,1.5,0,0,0,1.46,0,108.2,1,8,27.5,LOW
20000424,1372870000000000000,2013-07-03 16:00:13,1.31,4.0,19.6,56.3,19.4,0,0.8,0,0,0,1.17,0,74.6,0,0,14.6,LOW
20000159,1372870000000000000,2013-07-03 16:09:30,8.88,15.8,33.8,85.8,22.8,0,1.0,0,2,0,1.69,0,45.5,1,2,30.3,MEDIUM
20000148,1372870000000000000,2013-07-03 16:00:59,5.88,15.0,23.5,69.3,16.8,0,1.0,0,0,0,1.57,0,36.7,1,7,33.4,MEDIUM
20000451,1372870000000000000,2013-07-03 16:41:04,2.2,11.0,12.0,55.0,13.9,0,1.2,0,0,0,1.57,0,64.4,1,11,28.9,LOW
20000126,1372870000000000000,2013-07-03 15:28:07,4.6,13.8,20.1,59.0,17.6,0,0.5,0,0,0,1.17,0,54.3,0,0,13.2,LOW
20000513,1372870000000000000,2013-07-03 16:25:45,2.43,10.0,14.6,42.9,11.0,0,0.5,0,0,0,1.58,0,99.9,1,36,26.4,LOW
20000697,1372870000000000000,2013-07-03 15:59:56,7.46,12.0,37.3,100.9,32.2,0,0.5,1,8,0,1.38,0,46.8,0,0,22.8,LOW
20000902,1372860000000000000,2013-07-03 15:19:52,15.01,32.0,28.1,192.1,31.4,0,1.5,1,14,1,393.19,0,55.0,1,13,61.2,HIGH
20000251,1372870000000000000,2013-07-03 15:31:23,5.0,8.5,35.3,72.4,19.6,0,0.2,0,0,0,1.2,0,35.2,0,0,17.8,LOW
20000388,1372860000000000000,2013-07-03 15:14:35,13.44,19.5,41.3,104.7,33.2,0,1.0,1,15,0,1.37,0,51.3,0,0,23.2,LOW
20000107,1372870000000000000,2013-07-03 15:26:28,1.54,3.5,26.4,92.1,24.1,0,0.2,0,1,0,1.43,0,43.8,1,11,36.4,MEDIUM
20000167,1372870000000000000,2013-07-03 16:22:15,1.5,4.0,22.5,39.6,9.1,0,0.2,0,0,0,2.45,0,42.3,0,0,16.2,LOW
20000588,1372870000000000000,2013-07-03 15:38:24,5.08,7.2,42.0,79.5,20.3,0,0.0,0,0,0,1.77,0,88.1,0,0,18.3,LOW
20000054,1372860000000000000,2013-07-03 14:54:34,6.08,7.8,47.0,95.1,37.2,0,0.2,1,11,0,1.65,0,78.4,0,0,24.3,LOW
20000574,1372870000000000000,2013-07-03 15:59:31,6.26,22.0,17.1,182.9,22.4,0,2.0,1,1,0,1.41,0,92.4,0,0,21.2,LOW
20000455,1372870000000000000,2013-07-03 16:33:43,5.94,18.0,19.8,99.3,19.4,0,0.8,0,1,0,1.18,0,105.3,1,17,31.7,MEDIUM
20000342,1372860000000000000,2013-07-03 14:46:01,4.63,3.8,74.1,275.8,63.7,0,0.2,1,6,0,1.34,0,83.1,1,1,25.3,LOW
20000410,1372870000000000000,2013-07-03 16:10:20,9.76,12.0,48.8,108.9,35.6,0,0.8,1,15,0,1.92,0,50.7,0,0,26.4,LOW
20000372,1372870000000000000,2013-07-03 15:55:39,2.66,7.0,22.8,49.9,15.4,0,0.5,0,0,0,1.1,0,33.6,0,0,15.1,LOW
20000626,1372870000000000000,2013-07-03 16:07:59,9.27,29.0,19.2,53.0,14.6,0,1.0,0,0,1,27.4,0,45.1,1,14,50.6,MEDIUM
20000421,1372870000000000000,2013-07-03 16:06:41,2.49,8.0,18.7,39.4,13.4,0,0.5,0,0,0,1.54,0,42.5,0,0,13.5,LOW
20000331,1372870000000000000,2013-07-03 16:37:21,3.89,10.5,22.2,53.3,17.0,0,0.8,0,0,0,1.3,0,51.5,0,0,13.8,LOW
20000075,1372870000000000000,2013-07-03 16:35:59,17.78,28.0,38.1,671.3,88.7,0,1.0,1,10,0,2.56,0,56.4,0,0,30.6,MEDIUM
20000023,1372870000000000000,2013-07-03 16:28:48,1.93,8.5,13.6,48.4,16.0,0,3.5,0,0,0,1.18,0,67.9,0,0,14.7,LOW
20000055,1372870000000000000,2013-07-03 15:41:30,3.55,6.8,31.6,113.3,25.0,0,0.8,1,1,0,1.49,0,48.2,0,0,22.4,LOW
20000431,1372870000000000000,2013-07-03 16:22:42,4.05,8.5,28.6,57.1,16.2,0,0.2,0,0,0,1.47,0,42.2,0,0,14.9,LOW
20000543,1372870000000000000,2013-07-03 15:52:54,12.89,8.2,93.7,813.3,231.0,0,1.0,1,4,1,19.4,0,74.8,1,13,60.8,HIGH
20000608,1372870000000000000,2013-07-03 15:43:52,5.45,15.0,21.8,52.9,15.4,0,0.8,0,0,0,1.27,0,41.0,0,0,13.9,LOW
20000523,1372870000000000000,2013-07-03 15:31:23,5.41,13.0,25.0,62.1,17.6,0,0.8,0,0,0,1.27,0,45.8,1,11,29.0,LOW
20000434,1372860000000000000,2013-07-03 15:12:40,3.73,10.8,20.8,211.3,33.4,0,0.8,1,1,0,1.42,0,91.4,1,1,26.3,LOW
20000605,1372870000000000000,2013-07-03 15:34:23,1.36,4.5,18.2,54.1,18.0,0,0.2,0,0,0,1.32,0,63.7,0,0,14.2,LOW
20000381,1372870000000000000,2013-07-03 16:02:56,4.43,9.0,29.5,114.1,25.5,0,1.0,1,2,0,1.2,0,29.0,0,0,27.4,LOW
20000254,1372860000000000000,2013-07-03 15:02:34,1.24,3.0,24.8,53.1,16.5,0,0.0,0,0,0,1.54,0,169.6,1,5,29.4,LOW
20000235,1372870000000000000,2013-07-03 15:45:03,4.13,11.0,22.5,196.7,32.3,0,1.5,1,2,0,1.34,0,92.2,1,2,29.4,LOW
20000108,1372870000000000000,2013-07-03 16:08:08,4.1,6.2,39.4,389.1,72.7,0,0.2,1,1,1,20.72,0,32.0,0,0,49.6,MEDIUM
20000473,1372870000000000000,2013-07-03 16:09:10,3.86,8.2,28.1,64.0,18.8,0,0.5,0,0,0,1.24,0,42.2,0,0,15.4,LOW
20000116,1372870000000000000,2013-07-03 16:26:21,4.35,14.5,18.0,56.5,15.1,0,1.0,0,0,0,1.46,0,44.8,1,19,28.9,LOW
20000268,1372870000000000000,2013-07-03 15:25:01,3.3,6.5,30.5,125.0,29.5,0,0.2,1,2,0,1.64,0,48.7,0,0,24.2,LOW
20000215,1372860000000000000,2013-07-03 14:10:26,3.04,5.5,33.2,59.4,15.0,0,0.2,0,0,0,1.26,0,143.1,0,0,11.9,LOW
20000594,1372870000000000000,2013-07-03 16:41:24,2.7,6.5,24.9,50.3,15.9,0,0.5,0,0,0,1.38,0,68.4,0,0,13.4,LOW
20000535,1372870000000000000,2013-07-03 16:28:42,4.95,13.0,22.8,203.4,38.9,0,1.0,1,2,0,2.37,0,59.0,0,0,29.4,LOW
20000206,1372870000000000000,2013-07-03 16:34:51,3.16,9.0,21.0,99.9,19.1,0,0.5,0,1,0,1.83,0,81.3,1,17,35.3,MEDIUM
20000667,1372870000000000000,2013-07-03 16:12:46,2.23,8.2,16.2,51.0,15.9,0,1.0,0,0,0,1.24,0,47.5,1,8,27.9,LOW
20000651,1372870000000000000,2013-07-03 16:46:26,5.04,14.0,21.6,56.2,15.9,0,1.2,0,0,0,1.14,0,34.2,0,0,16.1,LOW
20000430,1372870000000000000,2013-07-03 16:47:37,2.95,5.2,33.8,58.0,15.5,0,0.2,0,0,0,1.3,0,54.8,0,0,12.4,LOW
20000252,1372870000000000000,2013-07-03 16:20:35,24.34,19.2,75.9,771.5,129.5,0,2.5,1,26,0,2.67,0,91.0,1,10,47.5,MEDIUM
20000022,1372870000000000000,2013-07-03 16:25:20,1.5,5.5,16.4,53.2,15.1,0,0.5,0,0,0,2.33,0,43.4,0,0,19.3,LOW
20000154,1372870000000000000,2013-07-03 15:38:43,1.64,5.0,19.7,43.5,14.0,0,0.5,0,0,0,1.78,0,105.7,0,0,14.6,LOW
20000539,1372860000000000000,2013-07-03 15:09:09,17.63,14.8,71.7,129.7,35.6,0,0.2,1,31,0,1.51,0,94.0,1,8,38.4,MEDIUM
20000321,1372870000000000000,2013-07-03 16:29:17,1.79,3.5,30.7,137.2,32.4,0,0.2,1,1,0,1.32,0,31.3,0,0,26.7,LOW
20000285,1372870000000000000,2013-07-03 16:02:39,8.13,19.8,24.7,58.7,14.5,0,0.5,0,0,0,1.32,0,39.7,1,5,28.9,LOW
20000576,1372860000000000000,2013-07-03 14:50:49,7.11,6.8,63.2,710.8,162.9,0,2.2,1,3,0,1.79,0,95.6,0,0,26.8,LOW
20000114,1372870000000000000,2013-07-03 16:46:51,1.49,5.5,16.2,32.8,10.6,0,0.2,0,0,0,1.37,0,60.5,1,5,24.6,LOW
20000338,1372870000000000000,2013-07-03 15:55:04,14.25,22.0,38.9,100.3,30.8,0,0.5,1,14,0,1.47,0,55.8,0,0,23.3,LOW
20000664,1372870000000000000,2013-07-03 16:42:14,0.47,1.8,16.1,35.5,12.3,0,0.0,0,0,0,1.42,0,43.4,0,0,11.4,LOW
20000239,1372870000000000000,2013-07-03 15:41:31,7.62,21.0,21.8,124.4,20.6,0,2.8,1,2,0,2.22,0,77.9,0,0,27.6,LOW
20000598,1372870000000000000,2013-07-03 16:44:32,1.96,4.2,27.6,54.4,16.1,0,0.2,0,0,0,1.34,0,28.8,0,0,18.5,LOW
20000542,1372870000000000000,2013-07-03 16:29:05,3.85,12.5,18.5,50.7,14.8,0,1.0,0,0,0,1.78,0,57.5,1,16,30.6,MEDIUM
20000525,1372870000000000000,2013-07-03 16:56:34,4.72,15.5,18.3,199.7,26.7,0,1.2,1,1,0,1.5,0,55.3,1,1,26.9,LOW
20000273,1372870000000000000,2013-07-03 16:43:35,6.86,9.5,43.3,104.9,33.3,0,0.5,1,9,0,2.07,0,70.2,0,0,27.1,LOW
20000258,1372870000000000000,2013-07-03 16:36:59,2.07,7.8,16.0,53.0,16.1,0,1.0,0,0,0,1.29,0,101.6,0,0,13.4,LOW
20000131,1372870000000000000,2013-07-03 16:01:06,3.84,20.8,11.1,45.4,12.8,0,3.2,0,0,0,1.65,0,64.2,1,37,30.3,MEDIUM
20000488,1372870000000000000,2013-07-03 16:46:09,2.32,6.2,22.2,61.7,17.9,0,0.8,0,0,0,1.23,0,86.2,0,0,14.0,LOW
20000901,1372870000000000000,2013-07-03 15:48:57,6.78,16.2,25.0,71.1,19.8,0,0.8,0,0,0,1.21,0,40.0,1,4,28.8,LOW
20000487,1372860000000000000,2013-07-03 13:43:32,11.57,17.0,40.8,145.3,36.3,0,2.2,1,13,0,1.33,0,65.7,0,0,24.0,LOW
20000681,1372870000000000000,2013-07-03 15:56:41,8.01,20.2,23.7,75.7,22.1,0,1.8,0,0,0,2.19,0,89.4,0,0,23.6,LOW
20000076,1372870000000000000,2013-07-03 16:36:45,1.71,6.2,16.4,46.0,11.9,0,0.2,0,0,0,1.53,0,127.5,1,26,26.4,LOW
20000119,1372870000000000000,2013-07-03 16:23:21,4.95,16.8,17.7,65.5,18.8,0,1.0,0,0,0,1.42,0,61.6,0,0,16.0,LOW
20000081,1372870000000000000,2013-07-03 15:58:35,13.1,16.2,48.4,152.1,33.4,0,1.0,1,15,0,1.42,0,55.9,1,10,38.5,MEDIUM
20000668,1372870000000000000,2013-07-03 16:44:12,4.06,17.2,14.1,54.5,14.4,0,1.8,0,0,0,1.36,0,66.8,1,4,25.3,LOW
20000195,1372870000000000000,2013-07-03 15:48:21,2.8,29.8,5.7,67.3,13.5,1,24.0,0,0,0,2.19,0,111.0,0,0,36.4,MEDIUM
20000077,1372870000000000000,2013-07-03 15:52:43,3.9,15.8,14.8,40.7,12.7,0,4.0,0,0,0,1.31,0,45.3,1,23,28.8,LOW
20000480,1372870000000000000,2013-07-03 17:00:32,5.84,11.2,31.2,139.9,30.9,0,0.8,1,4,0,1.66,0,46.5,0,0,24.7,LOW
20000450,1372870000000000000,2013-07-03 16:48:43,0.74,3.2,13.7,29.0,9.2,0,0.2,0,0,0,2.14,0,66.6,1,14,28.5,LOW
20000100,1372870000000000000,2013-07-03 16:58:19,1.61,4.8,20.3,183.7,39.6,0,0.8,1,1,0,1.36,0,63.4,0,0,22.9,LOW
20000684,1372870000000000000,2013-07-03 17:01:12,9.49,16.2,35.1,638.9,105.4,0,1.2,1,2,1,3.22,0,74.1,1,12,49.9,MEDIUM
20000256,1372870000000000000,2013-07-03 16:42:48,3.09,11.5,16.1,52.7,15.7,0,0.8,0,0,0,1.12,0,31.0,0,0,16.5,LOW
20000502,1372870000000000000,2013-07-03 16:43:45,4.46,10.0,26.8,63.7,17.6,0,0.2,0,0,0,1.5,0,68.2,0,0,15.1,LOW
20000324,1372870000000000000,2013-07-03 15:50:02,2.96,10.8,16.5,63.3,16.1,0,1.0,0,0,0,1.51,0,59.2,1,24,29.8,LOW
20000105,1372870000000000000,2013-07-03 16:01:54,9.56,19.2,29.8,111.0,27.4,0,1.5,1,4,0,1.58,0,51.8,0,0,24.8,LOW
20000621,1372870000000000000,2013-07-03 16:44:35,4.19,14.5,17.3,48.1,14.2,0,1.0,0,0,0,1.93,0,41.7,0,0,17.2,LOW
20000267,1372870000000000000,2013-07-03 16:31:50,2.49,9.0,16.6,42.5,13.0,0,0.8,0,0,0,1.64,0,46.8,1,22,28.3,LOW
20000345,1372860000000000000,2013-07-03 13:41:40,3.41,13.2,15.4,44.7,13.9,0,1.0,0,0,0,1.3,0,93.4,0,0,12.0,LOW
20000549,1372870000000000000,2013-07-03 16:45:20,5.45,11.0,29.7,73.8,20.6,0,0.5,0,0,0,1.47,0,46.2,0,0,17.1,LOW
20000230,1372870000000000000,2013-07-03 16:23:50,2.55,7.8,19.7,71.8,16.8,0,0.8,0,0,0,1.37,0,41.6,1,20,30.2,MEDIUM
20000541,1372870000000000000,2013-07-03 16:41:53,2.27,7.2,18.8,59.3,15.5,0,0.2,0,0,0,1.7,0,69.1,1,3,23.9,LOW
20000235,1372870000000000000,2013-07-03 17:08:20,5.96,7.0,51.1,116.8,31.9,0,1.0,1,6,0,1.18,0,38.9,0,0,24.0,LOW
20000435,1372870000000000000,2013-07-03 15:59:30,4.28,8.2,31.2,85.2,22.2,0,0.8,0,1,0,1.08,0,12.4,1,7,43.8,MEDIUM
20000229,1372870000000000000,2013-07-03 16:03:02,1.95,6.8,17.3,48.9,11.9,0,0.2,0,0,0,2.57,0,36.4,1,9,35.8,MEDIUM
20000057,1372870000000000000,2013-07-03 16:42:09,5.19,12.2,25.4,48.4,12.5,0,0.2,0,0,0,1.41,0,40.5,0,0,12.6,LOW
20000333,1372870000000000000,2013-07-03 16:22:13,3.17,11.8,16.2,57.7,18.0,0,1.5,0,0,0,1.76,0,63.1,0,0,18.1,LOW
20000269,1372870000000000000,2013-07-03 15:37:15,2.12,4.0,31.8,56.1,13.6,0,0.0,0,0,0,1.43,0,78.7,0,0,11.7,LOW
20000030,1372870000000000000,2013-07-03 16:49:09,2.44,11.2,13.0,41.0,11.6,0,0.8,0,0,0,1.3,0,54.4,1,1,13.2,LOW
20000516,1372870000000000000,2013-07-03 16:47:03,1.41,7.5,11.3,59.9,15.2,0,2.0,0,0,1,10.42,0,75.4,0,0,36.8,MEDIUM
20000570,1372870000000000000,2013-07-03 16:43:32,2.66,6.5,24.6,85.9,19.8,0,0.5,0,1,0,1.54,0,59.3,0,0,19.0,LOW
20000347,1372870000000000000,2013-07-03 16:25:52,6.37,22.8,16.8,50.2,15.6,0,2.5,0,0,0,1.7,0,82.2,0,0,16.8,LOW
20000058,1372870000000000000,2013-07-03 15:40:48,2.25,2.0,67.4,248.5,74.5,0,0.0,1,2,1,98.25,0,61.5,0,0,45.0,MEDIUM
20000080,1372870000000000000,2013-07-03 15:53:47,2.67,14.8,10.9,45.4,12.7,0,4.2,0,0,1,30.35,0,56.5,0,0,37.0,MEDIUM
20000048,1372870000000000000,2013-07-03 16:25:46,5.37,13.5,23.9,54.3,15.7,0,0.2,0,0,0,1.16,0,26.1,0,0,18.0,LOW
20000436,1372870000000000000,2013-07-03 15:43:58,6.96,14.2,29.3,76.3,24.2,0,2.2,0,0,0,2.1,0,68.9,0,0,24.9,LOW
20000465,1372860000000000000,2013-07-03 13:43:33,27.29,24.8,66.1,502.4,72.8,0,1.0,1,31,1,155.58,0,80.0,0,0,45.8,MEDIUM
20000045,1372870000000000000,2013-07-03 16:26:52,1.52,6.5,14.1,39.7,12.6,0,0.8,0,0,0,2.64,0,67.9,1,16,34.3,MEDIUM
20000452,1372870000000000000,2013-07-03 16:54:15,7.58,20.5,22.2,113.1,18.1,0,0.8,1,1,0,1.12,0,42.7,1,8,31.2,MEDIUM
20000159,1372870000000000000,2013-07-03 17:02:27,2.49,8.0,18.7,127.9,27.7,0,0.5,1,2,1,4.56,0,82.3,0,0,42.7,MEDIUM
20000171,1372870000000000000,2013-07-03 16:51:38,1.48,4.2,20.9,34.9,8.7,0,0.0,0,0,0,1.25,0,36.8,0,0,10.1,LOW
20000188,1372870000000000000,2013-07-03 16:48:38,2.71,9.0,18.0,54.6,16.6,0,2.0,0,0,0,1.24,0,88.7,0,0,14.3,LOW
20000098,1372870000000000000,2013-07-03 16:14:20,5.29,19.0,16.7,54.3,14.1,0,1.0,0,0,0,1.16,0,30.1,1,35,31.2,MEDIUM
20000156,1372870000000000000,2013-07-03 15:34:47,6.27,10.8,35.0,95.1,27.3,0,0.5,1,3,0,1.27,0,67.5,0,0,22.1,LOW
20000623,1372870000000000000,2013-07-03 16:09:39,18.31,15.8,69.7,116.0,35.3,0,0.0,1,33,0,1.51,0,73.5,0,0,23.2,LOW
20000084,1372870000000000000,2013-07-03 16:03:32,4.12,16.8,14.8,45.6,13.2,0,2.0,0,0,0,1.33,0,51.6,1,17,27.5,LOW
20000160,1372860000000000000,2013-07-03 14:57:08,6.74,9.5,42.6,161.2,39.4,0,0.5,1,6,0,2.12,0,100.0,0,0,27.4,LOW
20000383,1372860000000000000,2013-07-03 15:16:32,6.59,16.0,24.7,69.4,17.9,0,1.8,0,0,0,1.66,0,74.3,0,0,17.5,LOW
20000523,1372870000000000000,2013-07-03 17:06:00,3.96,9.2,25.7,101.8,30.1,0,0.8,1,3,0,1.63,0,69.4,0,0,24.6,LOW
20000092,1372870000000000000,2013-07-03 16:46:06,1.79,9.2,11.6,44.0,12.5,0,1.0,0,0,0,2.16,0,52.8,1,11,31.4,MEDIUM
20000021,1372870000000000000,2013-07-03 16:58:47,5.84,13.2,26.4,62.4,18.6,0,0.5,0,0,0,1.35,0,43.2,0,0,15.6,LOW
20000419,1372860000000000000,2013-07-03 15:02:05,4.92,12.0,24.6,102.8,23.3,0,0.8,1,1,0,1.28,0,48.7,0,0,19.9,LOW
20000289,1372870000000000000,2013-07-03 15:28:08,1.22,3.5,20.9,71.4,22.6,0,0.2,0,0,0,1.44,0,70.5,0,0,18.1,LOW
20000612,1372850000000000000,2013-07-03 11:52:14,4.38,11.8,22.4,49.1,14.9,0,0.2,0,0,0,1.2,0,34.6,0,0,14.9,LOW
20000065,1372870000000000000,2013-07-03 16:19:20,7.67,13.0,35.4,84.9,23.2,0,0.2,0,2,0,2.05,0,60.5,0,0,26.2,LOW
20000503,1372860000000000000,2013-07-03 13:52:36,3.91,11.2,20.8,49.9,13.1,0,0.5,0,0,0,1.47,0,45.4,0,0,12.1,LOW
20000224,1372870000000000000,2013-07-03 16:54:43,2.24,5.0,26.8,179.7,38.0,0,0.2,1,1,0,1.32,0,66.3,0,0,22.2,LOW
20000001,1372870000000000000,2013-07-03 16:37:33,2.09,11.2,11.2,32.9,9.9,0,1.0,0,0,0,2.18,0,44.0,1,20,30.2,MEDIUM
20000397,1372870000000000000,2013-07-03 16:29:22,2.36,6.2,22.7,48.2,15.3,0,0.2,0,0,0,1.2,0,35.9,1,18,29.7,LOW
20000047,1372870000000000000,2013-07-03 16:39:41,1.32,6.0,13.2,39.4,12.0,0,1.0,0,0,0,1.38,0,52.9,1,7,26.2,LOW
20000664,1372870000000000000,2013-07-03 17:13:45,1.7,7.8,13.2,50.3,15.8,0,1.8,0,0,0,1.34,0,92.3,0,0,14.1,LOW
20000138,1372870000000000000,2013-07-03 15:50:49,4.16,13.8,18.2,68.9,16.9,0,1.5,0,0,0,1.66,0,48.6,1,24,31.6,MEDIUM
20000521,1372870000000000000,2013-07-03 16:13:48,4.33,14.5,17.9,49.9,14.4,0,0.5,0,0,0,1.34,0,94.1,1,31,27.1,LOW
20000239,1372870000000000000,2013-07-03 17:13:55,4.78,10.2,28.0,59.8,17.2,0,0.5,0,0,0,1.41,0,25.0,0,0,21.2,LOW
20000598,1372870000000000000,2013-07-03 17:14:06,2.87,8.5,20.2,44.4,13.1,0,0.2,0,0,0,1.55,0,35.4,1,3,24.6,LOW
20000657,1372860000000000000,2013-07-03 13:30:25,5.63,10.2,32.9,104.0,22.3,0,0.5,1,1,0,1.22,0,35.3,1,2,27.9,LOW
20000467,1372870000000000000,2013-07-03 16:49:37,3.31,11.5,17.3,45.4,15.3,0,1.2,0,0,0,1.41,0,40.4,1,23,30.3,MEDIUM
20000066,1372870000000000000,2013-07-03 15:46:17,7.73,16.5,28.1,67.5,19.9,0,1.2,0,0,0,1.22,0,49.0,0,0,15.7,LOW
20000018,1372870000000000000,2013-07-03 16:23:49,4.24,9.8,26.1,51.7,18.1,0,1.5,0,0,0,1.39,0,32.3,0,0,20.0,LOW
20000189,1372870000000000000,2013-07-03 17:00:32,4.65,11.8,23.8,67.9,16.7,0,0.8,0,0,0,1.44,0,38.5,0,0,16.7,LOW
20000527,1372870000000000000,2013-07-03 16:22:35,4.81,21.8,13.3,57.8,15.9,1,8.2,0,0,0,1.34,0,71.3,0,0,19.6,LOW
20000545,1372820000000000000,2013-07-03 02:15:06,1.19,1.8,40.8,65.2,19.8,0,0.0,0,0,0,1.27,0,38.5,0,0,17.1,LOW
20000307,1372870000000000000,2013-07-03 16:58:22,9.17,34.2,16.1,46.6,13.5,0,1.0,0,0,0,2.29,0,60.5,0,0,17.9,LOW
20000099,1372870000000000000,2013-07-03 16:16:33,4.39,15.8,16.7,50.3,13.0,0,1.5,0,0,0,1.49,0,34.0,1,20,31.6,MEDIUM
20000653,1372870000000000000,2013-07-03 15:51:28,16.17,12.8,76.1,792.7,147.5,0,1.0,1,18,1,3.41,0,69.4,0,0,35.9,MEDIUM
20000440,1372870000000000000,2013-07-03 16:28:03,4.69,13.0,21.7,61.9,14.9,0,1.0,0,0,0,1.55,0,64.5,1,21,29.2,LOW
20000261,1372870000000000000,2013-07-03 16:48:17,4.2,12.2,20.6,49.1,13.9,0,1.5,0,0,0,1.43,0,42.8,0,0,13.9,LOW
20000578,1372870000000000000,2013-07-03 16:11:54,5.27,20.0,15.8,155.1,20.5,0,2.2,1,1,0,1.34,0,88.8,1,3,28.7,LOW
20000256,1372870000000000000,2013-07-03 17:19:12,1.39,8.0,10.4,30.2,8.3,0,0.5,0,0,0,1.8,0,75.8,1,12,26.0,LOW
20000311,1372870000000000000,2013-07-03 15:39:38,6.45,18.8,20.7,51.6,15.1,0,0.8,0,0,0,1.94,0,55.3,1,6,31.6,MEDIUM
20000669,1372870000000000000,2013-07-03 16:44:10,2.04,11.8,10.4,66.5,13.7,0,4.2,0,0,0,1.69,0,73.2,1,32,32.0,MEDIUM
20000314,1372870000000000000,2013-07-03 16:26:11,4.6,12.0,23.0,51.4,15.3,0,0.8,0,0,0,1.33,0,62.0,1,8,27.9,LOW
20000384,1372870000000000000,2013-07-03 16:23:43,14.21,10.2,83.2,660.6,132.3,0,0.2,1,13,1,3.63,0,43.7,0,0,37.1,MEDIUM
20000603,1372860000000000000,2013-07-03 15:20:28,9.94,15.2,39.1,78.1,26.5,0,0.5,1,0,0,1.23,0,40.8,0,0,20.9,LOW
20000577,1372870000000000000,2013-07-03 15:53:51,11.92,9.2,77.3,1056.1,229.0,0,1.2,1,3,1,4.32,0,55.9,0,0,41.8,MEDIUM
20000151,1372870000000000000,2013-07-03 16:43:50,1.1,5.5,12.0,35.7,13.4,0,1.2,0,0,0,1.06,0,85.1,0,0,10.3,LOW
20000123,1372860000000000000,2013-07-03 14:55:57,18.74,32.0,35.1,67.8,19.0,0,0.8,0,0,0,1.3,0,39.7,1,7,31.9,MEDIUM
20000060,1372860000000000000,2013-07-03 14:44:24,6.61,8.2,48.1,188.8,34.7,0,0.2,1,3,0,1.37,0,29.7,0,0,27.7,LOW
20000465,1372870000000000000,2013-07-03 17:25:16,2.02,9.5,12.8,35.8,11.5,0,0.8,0,0,0,1.07,0,42.8,1,3,18.4,LOW
20000352,1372870000000000000,2013-07-03 16:41:23,8.74,18.5,28.3,192.7,29.7,0,0.5,1,2,1,3.27,0,63.0,1,1,37.6,MEDIUM
20000686,1372830000000000000,2013-07-03 04:49:31,5.17,6.5,47.7,267.2,59.9,0,0.2,1,3,0,1.76,0,76.0,0,0,24.9,LOW
20000148,1372870000000000000,2013-07-03 17:02:54,2.31,9.8,14.2,49.9,14.9,0,1.2,0,0,0,1.38,0,78.7,0,0,13.4,LOW
20000186,1372870000000000000,2013-07-03 16:55:10,3.78,18.2,12.4,48.6,11.7,0,0.8,0,0,1,4.12,0,47.4,1,47,43.0,MEDIUM
20000105,1372870000000000000,2013-07-03 17:20:03,0.97,4.5,12.9,41.0,13.2,0,1.0,0,0,0,1.2,0,91.6,0,0,10.9,LOW
